Title ="THE FLUX ERR"
Variables=
iter
residual
1.000000e+00 2.208492e-03
2.000000e+00 1.223857e-03
3.000000e+00 2.828190e-03
4.000000e+00 8.157604e-04
5.000000e+00 8.031225e-04
6.000000e+00 4.915029e-04
7.000000e+00 6.824024e-04
8.000000e+00 7.996765e-04
9.000000e+00 1.885472e-04
1.000000e+01 6.601491e-04
1.100000e+01 1.151027e-03
1.200000e+01 3.916021e-04
1.300000e+01 4.164915e-04
1.400000e+01 3.990234e-04
1.500000e+01 1.404912e-03
1.600000e+01 1.610317e-03
1.700000e+01 1.290207e-03
1.800000e+01 1.054461e-03
1.900000e+01 1.150072e-03
2.000000e+01 1.328187e-03
2.100000e+01 1.068390e-03
2.200000e+01 8.510323e-04
2.300000e+01 9.422794e-04
2.400000e+01 2.496893e-03
2.500000e+01 2.623948e-03
2.600000e+01 2.554978e-03
2.700000e+01 3.989662e-03
2.800000e+01 5.911728e-03
2.900000e+01 7.067564e-03
3.000000e+01 8.726471e-03
3.100000e+01 1.161073e-02
3.200000e+01 1.291332e-02
3.300000e+01 1.783311e-02
3.400000e+01 6.771149e-03
3.500000e+01 5.465024e-03
3.600000e+01 2.517674e-02
3.700000e+01 2.467968e-02
3.800000e+01 1.558526e-02
3.900000e+01 2.782152e-02
4.000000e+01 3.080146e-02
4.100000e+01 6.088031e-02
4.200000e+01 6.920413e-02
4.300000e+01 4.324463e-02
4.400000e+01 9.824677e-02
4.500000e+01 1.348849e-01
4.600000e+01 1.486227e-01
4.700000e+01 3.230265e-01
4.800000e+01 3.462465e-01
4.900000e+01 2.470016e-01
5.000000e+01 5.261175e-01
5.100000e+01 5.059858e-01
5.200000e+01 6.779487e-01
5.300000e+01 1.396706e+00
5.400000e+01 9.499101e-01
5.500000e+01 1.749846e+00
5.600000e+01 1.777413e+00
5.700000e+01 2.300585e+00
5.800000e+01 3.175282e+00
5.900000e+01 3.561742e+00
6.000000e+01 4.091356e+00
6.100000e+01 4.968672e+00
6.200000e+01 6.515639e+00
6.300000e+01 6.402091e+00
6.400000e+01 1.002027e+01
6.500000e+01 1.174297e+01
6.600000e+01 1.835502e+01
6.700000e+01 1.609327e+01
6.800000e+01 3.391118e+01
6.900000e+01 4.558523e+01
7.000000e+01 7.821200e+01
7.100000e+01 7.766727e+01
7.200000e+01 1.497694e+02
7.300000e+01 1.120055e+02
7.400000e+01 1.726783e+02
7.500000e+01 1.781037e+02
7.600000e+01 2.634544e+02
7.700000e+01 2.171008e+02
7.800000e+01 4.629616e+02
7.900000e+01 6.261173e+02
8.000000e+01 6.885947e+02
8.100000e+01 4.851672e+02
8.200000e+01 9.016576e+02
8.300000e+01 7.879324e+02
8.400000e+01 1.345980e+03
8.500000e+01 1.687735e+03
8.600000e+01 2.807374e+03
8.700000e+01 2.553974e+03
8.800000e+01 3.982857e+03
8.900000e+01 4.656646e+03
9.000000e+01 4.273380e+03
9.100000e+01 4.088272e+03
9.200000e+01 1.023446e+04
9.300000e+01 1.069909e+04
9.400000e+01 1.556877e+04
9.500000e+01 1.765741e+04
9.600000e+01 2.250294e+04
9.700000e+01 2.042497e+04
9.800000e+01 3.702474e+04
9.900000e+01 2.402312e+04
1.000000e+02 7.460016e+04
1.010000e+02 3.054797e+06
1.020000e+02 2.772393e+07
1.030000e+02 4.480903e+08
